title,company,location,date,url,department,workplace_type,description
רופא/ת ילדים -  pediatricians,מחוז צפון,עפולה,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49543,רפואה,,"למרכז בריאות הילד עפולה דרוש/ה רופא/ת ילדים תיאור התפקיד: ביצוע אבחונים, גיבוש תוכניות טיפול וטיפול במטופלים במרפאה במסגרת רפואת המשפחה עידוד מעורבות פעילה של הורי המטופל בטיפול ובמעקב אחרי הילד השתתפות בוועדות, בישיבות ובדיונים בנושאים מקצועיים שונים, במרפאה ובמחוז העברת מידע רפואי, בכתב או בעל פה, על פי הצורך ובהתאם לדרישות ולנהלים קיום קשרי עבודה עם גורמים שונים בקהילה, ועם גורמי חוץ, כגון אקדמיה, בתי חולים ועוד ביצוע פעילות אקדמית של הדרכה ומחקר במסגרת הקהילה ומוסדות אקדמיים על פי הצורך והמצאי השתלבות במערך הרפואה המחוזי, על פי המקובל ובהתאם להסכמים ולצרכים התעדכנות מקצועית שוטפת, באמצעות ספרות מקצועית, מקורות מידע מקוונים, כנסים, השתלמויות ועוד ביצוע מטלות נוספות בתחום המקצועי, לפי הוראות הממונה דרישות התפקיד : תואר MD ברפואה רישיון ישראלי לעסוק ברפואה תעודה מוכרת של מומחיות ברפואת ילדים ידע מקצועי נרחב ועדכני בתחום הפעילות המקצועית הכרת החוקים, התקנות והנהלים הרלוונטיים שליטה בשפה העברית, ושליטה באנגלית לפחות כדי קריאת ספרות מקצועית ידיעת שפה נוספת - יתרון תקשורת בין אישית טובה עם מטופלים ובני משפחותיהם שיתוף פעולה בצוות שירותיות, סבלנות ואמפתיה לזולת *תינתן עדיפות למועמדים/ות עם מוגבלויות"
רופא/ת ילדים - pediatricians,מחוז צפון,מינהלת הגליל,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49541,רפואה,,"תיאור התפקיד: ביצוע אבחונים, גיבוש תוכניות טיפול וטיפול במטופלים במרפאה במסגרת רפואת המשפחה עידוד מעורבות פעילה של הורי המטופל בטיפול ובמעקב אחרי הילד השתתפות בוועדות, בישיבות ובדיונים בנושאים מקצועיים שונים, במרפאה ובמחוז העברת מידע רפואי, בכתב או בעל פה, על פי הצורך ובהתאם לדרישות ולנהלים קיום קשרי עבודה עם גורמים שונים בקהילה, ועם גורמי חוץ, כגון אקדמיה, בתי חולים ועוד ביצוע פעילות אקדמית של הדרכה ומחקר במסגרת הקהילה ומוסדות אקדמיים על פי הצורך והמצאי השתלבות במערך הרפואה המחוזי, על פי המקובל ובהתאם להסכמים ולצרכים התעדכנות מקצועית שוטפת, באמצעות ספרות מקצועית, מקורות מידע מקוונים, כנסים, השתלמויות ועוד ביצוע מטלות נוספות בתחום המקצועי, לפי הוראות הממונה דרישות התפקיד : תואר MD ברפואה רישיון ישראלי לעסוק ברפואה תעודה מוכרת של מומחיות ברפואת ילדים ידע מקצועי נרחב ועדכני בתחום הפעילות המקצועית הכרת החוקים, התקנות והנהלים הרלוונטיים שליטה בשפה העברית, ושליטה באנגלית לפחות כדי קריאת ספרות מקצועית ידיעת שפה נוספת - יתרון תקשורת בין אישית טובה עם מטופלים ובני משפחותיהם שיתוף פעולה בצוות שירותיות, סבלנות ואמפתיה לזולת *תינתן עדיפות למועמדים/ות עם מוגבלויות"
אח/ות למרפאה ראשונית,מחוז מרכז,גן יבנה,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49126,אחים ואחיות,,"תיאור התפקיד: קבלת מטופלים, תכנון הטיפול, ביצוע והערכה ריכוז הטיפול הסיעודי במטופל או במספר מטופלים, תוך שיתוף גורמים מקצועיים רלוונטיים, לרבות הדרכה והנחייה של מטופלים ובני משפחותיהם יצירת תנאים סביבתיים הולמים להבטחת בטיחות ונוחות המטופל במהלך טיפול, כולל טיפול בחולים אשר נמצאים בבידוד - ע""פ הנחיות מקצועיות עבודה עם רופאי המחלקה, השתתפות בביקורי הצוות הרפואי אצל מטופלים כולל הצגה ועדכון הטיפול הסיעודי הכנה וחלוקת תרופות למטופלים בכפוף לנהלים ולהנחיות תיעוד ודיווח בכתב ובעל פה על מצב מטופלים והטיפול בהם עדכון בידע, מיומנויות וחידושים, העשרה מקצועית בימי עיון, השתלמויות , כנסים מחקרים ועוד דיווח לאחות אחראית על כל המתרחש בתחום הפעילות ביצוע מטלות נוספות לפי הוראת הממונה דרישות התפקיד: השכלה בסיעוד - בוגר/ת בי""ס לסיעוד - חובה רישוי עבודה כאח/ות מוסמכ/ת (תעודת רישום) - חובה עדיפות לבעלי/ות על בסיסי ברפואה ראשונית וגריאטריה ניסיון במרפאה ראשונית - יתרון ידיעת השפה האנגלית ועברית יכולת הדרכה יכולת עמידה בלחצים *תינתן עדיפות למועמדים/ות עם מוגבלויות"
אח/ות מוסמכ/ת ליחידת המחליפים,מחוז מרכז,אשדוד,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=48931,אחים ואחיות,,"תיאור התפקיד: קבלת מטופלים, תכנון הטיפול, ביצוע והערכה ריכוז הטיפול הסיעודי במטופל או במספר מטופלים, תוך שיתוף גורמים מקצועיים רלוונטיים, לרבות הדרכה והנחייה של מטופלים ובני משפחותיהם יצירת תנאים סביבתיים הולמים להבטחת בטיחות ונוחות המטופל במהלך טיפול, כולל טיפול בחולים אשר נמצאים בבידוד - ע""פ הנחיות מקצועיות עבודה עם רופאי המחלקה, השתתפות בביקורי הצוות הרפואי אצל מטופלים כולל הצגה ועדכון הטיפול הסיעודי הכנה וחלוקת תרופות למטופלים בכפוף לנהלים ולהנחיות תיעוד ודיווח בכתב ובעל פה על מצב מטופלים והטיפול בהם עדכון בידע, מיומנויות וחידושים, העשרה מקצועית בימי עיון, השתלמויות , כנסים מחקרים ועוד דיווח לאחות אחראית על כל המתרחש בתחום הפעילות ביצוע מטלות נוספות לפי הוראת הממונה דרישות התפקיד: השכלה בסיעוד - בוגר/ת בי""ס לסיעוד - חובה רישוי עבודה כאח/ות מוסמכ/ת (תעודת רישום) - חובה עדיפות לבעלי/ות על בסיסי ברפואה ראשונית וגריאטריה ניסיון במרפאה ראשונית - יתרון ידיעת השפה האנגלית ועברית יכולת הדרכה יכולת עמידה בלחצים *תינתן עדיפות למועמדים/ות עם מוגבלויות"
אח/ות,מחוז שרון שומרון,רעננה/הרצליה/כפר סבא/נתניה,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=47350,אחים ואחיות,,"למרפאות רעננה/הרצליה/ כפר סבא / נתניה דרוש/ה אח/ות בחלקיות משרה תיאור התפקיד: קבלת מטופלים למרפאה ותכנון הטיפול הסיעודי - אומדן, תכנון, ביצוע והערכה, לרבות הדרכה ואוריינטציה של המטופל ריכוז הטיפול תוך שיתוף גורמים מקצועיים רלוונטיים (רופא, עו""ס, דיאטנית, פיזיותרפיסט, ועוד) לרבות הדרכה והנחיית המטופלים ובני משפחותיהם מתן טיפול סיעודי בהתאם לצרכים ולהנחיות רפואיות: ביצוע בדיקות, מתן תרופות, התערבות סיעודית נדרשת על פי מצב המטופל סיוע לרופאים ויישום הוראות רפואיות: הכנת ציוד, מתן תרופות, סיוע ישיר בפעולות שונות לרבות הכנה והדרכת המטופל, הכנת הציוד, ניטור ודיווח תיעוד ודיווח בכתב ובעל פה על מטופלים והטיפול בהם ביצוע תחזוקה שוטפת של טכנולוגיות רפואיות ומתכלים במרפאה, כולל: זיהוי תקלות שונות, ניהול מלאי, טיפול בהתראות והפנייה לגורם המתאים תיאום הטיפול עם גורמים מקצועיים רלוונטיים מחוץ למרפאה (בית חולים או קהילה), כולל העברה ליחידה אחרת, דגימות למעבדה, בדיקות אחרות והדרכת החולה ובני משפחתו התעדכנות בידע, מיומנות וחידושים טכנולוגיים והעשרה מקצועית באמצעות: ספרות מקצועית, ימי עיון, השתלמויות, כנסים, מחקרים ועוד ביסוס הטיפול על ידע עדכני וחידושים טכנולוגיים דרישות התפקיד: השכלה באֲחָיוּת - בוגרי/ות בי""ס לאֲחָיוּת רצוי תואר ראשון באֲחָיוּת או בניהול מערכות בריאות רישוי עבודה כאח/ות מוסמך/ת (תעודת רישום) ידיעת השפה העברית, ידיעת אנגלית (כדי קריאת ספרות מקצועית) יחסי אנוש תקינים יכולות הדרכה עמידה בלחצים יכולת עבודה ושיתוף פעולה בצוות *תינתן עדיפות למועמדים/ות עם מוגבלויות"
עובד/ת סוציאלי/ת,בית חולים בית רבקה – מרכז רפואי גריאטרי שיקומי,פתח תקווה,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=48807,עבודה סוציאלית,,"למרכז הרפואי בית רבקה דרוש/ה עובד/ת סוציאלי/ת תיאור התפקיד: מתן טיפול סוציאלי פרטני, משפחתי או קבוצתי למטופלים ו/או משפחותיהם, הזקוקים לסיוע בתחום האישי, החברתי, הכלכלי והנפשי כתוצאה ממחלה ייזום או קבלת פניות ממקורות שונים כגון: צוות רפואי, מוסדות רפואיים, קהילה ואחרים, לגבי הנזקקים לטיפול בנושאים הקשורים בחולי ובריאות קשר עם גורמים קהילתיים לצורך סיוע והנגשת זכויות למטופל הוצאה לפועל של תוכנית הטיפול שהותוותה תוך תיאום עם הגורמים הרלוונטים וקשר שוטף עם הצוות הרב מקצועי במחלקה, ביחידה ובבית החולים/קהילה מעקב אחר ביצוע תוכנית הטיפול אפשרות להשתתפות בין-מקצועית בייזום ובעריכת מחקרים בתחום הביו-פסיכו-סוציאלי דרישות התפקיד : תואר ראשון בעבודה סוציאלית. תואר שני - יתרון רישיון עיסוק בעבודה סוציאלית תעודת מומחיות בתחום הבריאות או בריאות הנפש - יתרון ניסיון קודם בעבודה סוציאלית במערכת הבריאות - יתרון שליטה מלאה בשפה העברית שליטה בשפה האנגלית כדי קריאת ספרות מקצועית יכולת עבודה בצוות *תינתן עדיפות למועמדים/ות עם מוגבלויות"
רכז/ת וועדות פסיכיאטריות,מרכז לבריאות הנפש גהה,פתח תקווה,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49538,מנהל ומטה,,"למרכז לבריאות הנפש גהה דרוש/ה רכז/ת וועדות פסיכיאטריות לעבודה מרתקת ומעניינת העבודה ב-50% משרה ימי שני ורביעי הינם ימי עבודה חובה - בשעות 08:00 עד 17:00 (פעם בחודש הוועדה מתקיימת בימי ראשון ולא שני) תיאור התפקיד: ניהול וועדות פסיכיאטריות: ריכוז המסמכים הנדרשים, הקלדת פרוטוקול, סיוע לרופאי הוועדה מתן שירות פרונטלי וטלפוני בנושאי הוועדה סריקת חומר רפואי וביצוע משימות משרדיות עבודה מול גורמי פנים וחוץ מתן שירות מקצועי, אנושי ורגיש כפיפות לסגן מנהל בית החולים נכונות לעבודה במתכונת גמישה ובהתאם לצרכי הארגון דרישות התפקיד: השכלה תיכונית (תעודת בגרות) תודעת שירות גבוהה שליטה מלאה בשפה העברית תקשורת בין אישית טובה *תינתן עדיפות למועמדים/ות עם מוגבלויות"
פקיד/ה למרפאה במטה בנימין,מחוז ירושלים,מטה בנימין,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49545,מנהל ומטה,,"דרוש/ה פקיד/ה למרפאה במטה בנימין (אדם/תל ציון) היקף המשרה חלקי (30 שעות בשבוע, כולל משמרות ערב עם פיצול) תיאור התפקיד: מתן שירות פרונטלי וטלפוני ללקוחות המרפאה בנושאים אדמיניסטרטיביים קביעת תורים לרפואה ראשונית ויועצת והכוונת הלקוחות לשירותים הרפואיים המתאימים מתן מידע על זכויות המגיעות ללקוחות בהתאם לסל השירותים טיפול בנושאי גבייה והחזרים כספיים ללקוחות המרפאה מתן שירות אדמיניסטרטיבי לגורמים במרפאה: רופאים, אחיות, רוקחים, ובעלי מקצוע נוספים מועמדים/ות מתאימים/ות יעברו תהליך מיון הכולל ראיונות, מבחני מחשב ומרכז הערכה דרישות התפקיד: תעודת בגרות מלאה או מבחני חוץ (סאלד) - חובה רכב פרטי - חובה ניסיון בתפקידי שירות ומכירה - יתרון תודעת שירות גבוהה יחסי אנוש טובים, שיתוף פעולה בצוות יכולת עבודה בסביבה ממוחשבת ובתנאי לחץ ועומס *תינתן עדיפות למועמדים/ות עם מוגבלויות"
"עובד/ת סוציאלי/ת למחלקה פנימית החלפה לחל""ד עם אופציה להארכה",מרכז רפואי אוניברסיטאי סורוקה,באר שבע,2026-05-03,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=47301,עבודה סוציאלית,,"למרכז הרפואי סורוקה דרוש/ה עובד/ת סוציאלי/ת לחטיבה הפנימית - מילוי מקום עם אפשרות להארכה תיאור התפקיד: מתן טיפול סוציאלי פרטני, משפחתי או קבוצתי למטופלים ו/או משפחותיהם, הזקוקים לסיוע בתחום האישי, החברתי, הכלכלי והנפשי כתוצאה ממחלה, בשיטות טיפול מקצועיות הנהוגות בעבודה סוציאלית ייזום או קבלת הפניות ממקורות שונים כגון צוות רפואי, מוסדות רפואיים, קהילה ואחרים, לגבי הנזקקים לטיפול בנושאים הקשורים בחולי ובריאות קשר עם גורמים קהילתיים לצורך סיוע והנגשת זכויות למטופל בתחומים הרלוונטיים הוצאה לפועל של תוכנית הטיפול שהותוותה תוך תיאום עם הגורמים הרלוונטיים וקיום קשר שוטף עם הצוות הרב מקצועי במחלקה, ביחידה ובבית החולים מעקב אחר ביצוע תוכנית הטיפול דרישות התפקיד: תואר ראשון בעבודה סוציאלית. תואר שני - יתרון רישיון עיסוק בעבודה סוציאלית יתרון לניסיון קודם בעבודה סוציאלית במערכת הבריאות יכולות בין אישיות טובות ויכולת עבודה בצוות *תינתן עדיפות למועמדים/ות עם מוגבלויות"
אח/ות,מחוז מרכז,ראשון לציון,2026-04-29,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49536,אחים ואחיות,,"למרפאה יועצת דרוש/ה אח/ות תיאור התפקיד: תכנון, ארגון ותפעול שוטף של הטיפול הסיעודי ביחידה, אחריות לאבטחת איכות הטיפול הסיעודי ביחידה תוך ביצוע תהליכי בקרה ופעולות מתקנות ניהול שוטף של הפעילות הסיעודית במרפאה: מתן הנחיות לעובדים, חלוקת משימות, טיפול בחריגים, מתן מענה מקצועי לבעיות מורכבות וניהול ישיבות צוות, קשרי עבודה ותיאומים עם כל הגורמים הרלוונטיים לטיפול בחולים בתוך המרפאה ומחוץ לה, פגישות, ישיבות, תיאומים ודיווחים הפעלה וביצוע בקרה של תכניות ופעולות פיתוח ידע ומיומנות של עובדי הסיעוד, או משתלמים אחרים במרפאה יישום והטמעה של נהלים והנחיות מקצועיות ביחידה שותפות בתהליכי ניהול היחידה בהתייחס לתהליכי ומדדי איכות, ניהול המשאב האנושי, תקציב, ציוד ולוגיסטיקה. מעקב ובקרה אחר רמת השירות של גורמי אחזקת ציוד דרישות התפקיד: השכלה באֲחָיוּת - בוגר/ת בי""ס לאֲחָיוּת השכלה אקדמית (תואר ראשון) מוכר לאֲחָיוּת: תואר ראשון באֲחָיוּת או בניהול מערכות בריאות רישוי עבודה כאח/ות מוסמך/ת (תעודת רישום) ניסיון קודם של 5 שנים בתחום המקצועי (רצוי ניסיון ניהולי) ידע עדכני נרחב בתחום המקצועי של המרפאה ידיעת השפה העברית על בורייה, שליטה בשפה האנגלית (כדי קריאת ספרות מקצועית) יכולת תכנון וארגון, יחסי אנוש תקינים, יכולת הדרכה, יכולת עבודה בתנאי לחץ *תינתן עדיפות למועמדים/ות עם מוגבלויות"
רופא/ה מומחה/ית בפסיכיאטריה מבוגרים/ילדים,מחוז תל אביב יפו,תל אביב,2026-04-29,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49534,רפואה,,"למרכז בריאות הנפש רמת חן תל-אביב דרושים פסיכיאטרים/ות מבוגרים/ילדים תיאור התפקיד : ביצוע אבחונים, גיבוש תוכניות טיפול וטיפול במטופלים השתתפות בוועדות, בישיבות ובדיונים בנושאים מקצועיים שונים במרפאה ובמחוז העברת מידע רפואי, בכתב או בעל פה, על פי הצורך ובהתאם לדרישות ולנהלים קשרי עבודה עם גורמים שונים בקהילה ועם גורמי חוץ כגון: אקדמיה, בתי חולים ועוד ביצוע פעילות אקדמית של הדרכה ומחקר במסגרת הקהילה ומוסדות אקדמיים על פי הצורך השתלבות במערך הרפואה המחוזי, על פי המקובל ובהתאם להסכמים ולצרכים התעדכנות מקצועית שוטפת, באמצעות ספרות מקצועית, מקורות מידע מקוונים, כנסים, השתלמויות ועוד ביצוע מטלות נוספות בתחום המקצועי, לפי הוראות הממונה דרישות התפקיד : פסיכיאטר/ית מומחה/ית - מבוגרים/ילדים ונוער רישיון ישראלי לעסוק ברפואה אישור תואר מומחה/ית רלוונטי לתחום העיסוק מטעם משרד הבריאות ידע מקצועי נרחב ועדכני בתחום הרלוונטי תקשורת בינאישית ושיתוף פעולה בצוות שירותיות, סבלנות ואמפתיה לזולת גמישות בהיקפי המשרה תנאים מצוינים *תינתן עדיפות למועמדים/ות עם מוגבלויות"
רוקח/ת אחראי/ת,מחוז שרון שומרון,נתניה,2026-04-29,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49533,רוקחות,,"לבית מרקחת במרכז נתניה דרוש/ה רוקח/ת אחראי/ת במשרה מלאה תיאור התפקיד: אחריות מקצועית וניהולית באמצעות צוות כפיפים להספקת שירותי רוקחות לצוות וללקוחות המרפאה אחריות לניהול מלאי התרופות והחומרים בבית המרקחת - מעקב מלאים ותפוגה, הזמנות, קבלת סחורה, הקלדת נתוני תנועה ומלאי, מיון וסידור ניהול מלאי ציוד משרדי ונלווה טיפול ספציפי בחומרים מיוחדים (נרקוטיקה, פסכיאטריה) הפעלה והנחיית צוות עובדים - הדרכה, קליטה והערכה ביצוע בקרה מקצועית על פעילות הצוות (בדיקת מרשמים, פיקוח הכנת תרופות) ייעוץ מקצועי בנושאי תרופות לצוות, ללקוחות ולצוות הרפואי התעדכנות מקצועית אישית טיפול בפניות ותלונות של לקוחות (מבוטחים או רופאים) ומתן הסבר ומידע בנושאי תרופות וניפוקן השתתפות אישית בניפוק ישיר של תרופות ללקוחות ניהול הרישומים והדיווחים של פעילות בית המרקחת, על פי דרישות נוהל ותקנות (רישומים יומיים, דוחות חודשיים, יומני עבודה וכדומה) עבודה כחלק מהצוות המוביל של המרפאה טיפול בנושאי מינהלה ומשק הכרוכים בניהול בית המרקחת - כספים וקופה, תיוק, תכתובת מינהלית ומקצועית, הקלדת נתונים וחישובים, אחזקת ציוד ניהול באמצעות: טלפון, פקס, מכתבים ופגישות של הקשרים המינהליים והמקצועיים עם גורמים בארגון ומחוץ לו (ממונים במחוז ובהנהלה ראשית, סניפים אחרים, בתי חולים, ספקים ועוד) דרישות התפקיד: השכלה אקדמית - תואר ראשון (רוקחות) רוקח/ת עם דיפלומה + אישור אחריות על בית מרקחת (משרד הבריאות) ניסיון קודם של שנתיים לפחות בתחום המקצועי (רצוי גם ניסיון ניהולי/מינהלי) ידיעת השפה העברית על בורייה ואנגלית כדי קריאת ספרות מקצועית ידע טוב של תחום הרוקחות בקהילה ידע ובקיאות בהוראות משה""ב לניהול בית מרקחת כושר ניהול וארגון יחסי אנוש טובים יחסי ציבור טובים תודעת שירות גבוהה *תינתן עדיפות למועמדים/ות עם מוגבלויות"
מחסנאי/ת,מרכז רפואי כרמל,חיפה,2026-04-28,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49529,אחזקה ולוגיסטיקה,,"למרכז הרפואי כרמל דרוש/ה מחסנאי/ת למחסן מזון במטבח תיאור התפקיד : הנפקת טובין, הכנת שובר ניפוק, ליקוט והעברת הטובין החתמת הלקוח על שוברי ניפוק וביצוע ניפוקי דלפק להשלמת חוסרים ניהול מלאי מחסן וביצוע בדיקות קבלה כמותיות ואיכותיות לתאימות ותקינות הטובין, הפרדת פריטים לא תקינים, ביצוע ספירות מלאי מדגמיות ועוד אחסון טובין, סידור מדפים לפי איתור ו- FIFO , ארגון וסידור המחסן, שמירה על סדר וניקיון ושמירת מעבירם פנויים נכונות לעבודה פיזית הכוללת הרמה ונשיאת משאות כבדים ביצוע עבודה עפ""י נהלים, הכרת תיק הנוהלים והוראות העבודה, עדכון וביצוע רענון בשינויים דרישות התפקיד : השכלה תיכונית/מקצועית ניסיון בעבודות מחסן - יתרון ידיעה טובה של השפה העברית והשפה האנגלית ברמה בסיסית תודעת שרות ויכולת ומוטיבציה ללמידה *תינתן עדיפות למועמדים/ות עם מוגבלויות"
אחו/ת,מחוז מרכז,מודיעין,2026-04-28,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49515,אחים ואחיות,,"למרפאת נשים במודיעין דרוש/ה אחו/ת למשרה זמנית אח/ות רפואת נשים מהווה גורם מקצועי מוביל בקידום בריאות האישה לאורך מעגל החיים, בדגש על מניעה, ליווי, מעקב וטיפול מותאם. התפקיד כולל עבודה עצמאית ויזומה לאיתור צרכים ובעיות בריאותיות, מתן מענה מקצועי ומעקב רציף, תוך הפעלת שיקול דעת קליני ובהתאם לעקרונות הרצף הטיפולי העבודה מתבצעת מול אוכלוסייה בריאה וברמות סיכון שונות, משלבת אתגרים מקצועיים מגוונים, ומערבת ממשקי עבודה עם אנשי מקצוע וגורמים שונים בתוך הארגון ומחוצה לו. התפקיד מאפשר מימוש מקצועי משמעותי בתחום הרפואה המונעת, החינוכית והקהילתית תיאור התפקיד: מתן טיפול מונע וליווי מקצועי לנשים בהתאם לנהלים ולהנחיות מקצועיות איתור צרכים בריאותיים אישיים ואוכלוסייתיים ומתן מענה מותאם, לרבות התאמה תרבותית קידום מדדי בריאות באמצעות ייעוץ, מעקב והדרכה העלאת הידע והמודעות של נשים וקבוצות בנושאי בריאות, מניעה ואורח חיים בריא שיתוף פעולה עם שותפי תפקיד לקידום בריאות האישה בקהילה ובמערכת הבריאות דרישות התפקיד: השכלה באֲחָיוּת - בוגר/ת בית ספר מוכר לסיעוד רישיון עבודה תקף כאח/ות מוסמכ/ת ידע מקצועי עדכני בתחום רפואת נשים ו/או רפואה מונעת שליטה מלאה בשפה העברית; ידע באנגלית לקריאת ספרות מקצועית יחסי אנוש מצוינים, יכולת עבודה עצמאית ובצוות יכולות הדרכה, ייעוץ וליווי טיפולי תואר ראשון וניסיון קודם ברפואת נשים ו/או בריאות הציבור - יתרון *תינתן עדיפות למועמדים/ות עם מוגבלויות"
פקידי/ות מרפאה,מחוז מרכז,אשדוד,2026-04-28,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49514,מנהל ומטה,,"למרפאות באשדוד דרושים/ות פקידי/ות מרפאה למשרה זמנית ל- 9 חודשים משרה למלאה/חלקית תחילת עבודה בשעה 7:30 בבוקר פעמיים בשבוע מפוצל 7:30-13:00 16:00-19:00 תיאור התפקיד : מתן שירות פרונטלי וטלפוני ללקוחות המרפאה בנושאים אדמיניסטרטיביים קביעת תורים לרפואה ראשונית ויועצת והכוונת הלקוחות לשירותים הרפואיים המתאימים מתן מידע על זכויות המגיעות ללקוחות בהתאם לסל השירותים טיפול בנושאי גבייה והחזרים כספיים ללקוחות המרפאה טיפול בקליטת לקוחות חדשים במרפאה מתן שירות אדמיניסטרטיבי לגורמים בתוך המרפאה: רופאים, אחיות, רוקחים, ובעלי מקצוע נוספים שותפות בהשגה ובמימוש יעדי המרפאה בתחומי השירות, האיכות הרפואית, גיוס לקוחות, שיווק שירותים ועוד דרישות התפקיד : תעודת בגרות מלאה - חובה ניסיון בתפקידי שירות ומכירה - יתרון תודעת שירות גבוהה יחסי אנוש טובים, שיתוף פעולה בצוות יכולת עבודה בסביבה ממוחשבת יכולת עבודה בתנאי לחץ ועומס שליטה בשפה העברית, שליטה בשפה נוספת - יתרון כושר הבעה גבוה בכתב ובע""פ *תינתן עדיפות למועמדים/ות עם מוגבלויות"
פקיד/ת מרפאה,מחוז מרכז,לוד,2026-04-28,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?compPositionID=49367,מנהל ומטה,,"למרפאה בלוד דרוש/ה פקיד/ת מרפאה למשרה זמנית תחילת עבודה בשעה 7:30 בבוקר פעמיים בשבוע פיצול 7:30-13:00, 16:00-19:00 תיאור התפקיד: מתן שירות פרונטלי וטלפוני ללקוחות המרפאה בנושאים אדמיניסטרטיביים קביעת תורים לרפואה ראשונית ויועצת והכוונת הלקוחות לשירותים הרפואיים המתאימים מתן מידע על זכויות המגיעות ללקוחות בהתאם לסל השירותים טיפול בנושאי גבייה והחזרים כספיים ללקוחות המרפאה טיפול בקליטת לקוחות חדשים במרפאה מתן שירות אדמיניסטרטיבי לגורמים בתוך המרפאה: רופאים, אחיות, רוקחים, ובעלי מקצוע נוספים שותפות בהשגה ובמימוש יעדי המרפאה בתחומי השירות, האיכות הרפואית, גיוס לקוחות, שיווק שירותים ועוד דרישות התפקיד: תעודת בגרות מלאה - חובה ניסיון בתפקידי שירות ומכירה - יתרון תודעת שירות גבוהה יחסי אנוש טובים, שיתוף פעולה בצוות יכולת עבודה בסביבה ממוחשבת יכולת עבודה בתנאי לחץ ועומס שליטה בשפה העברית, שליטה בשפה נוספת - יתרון כושר הבעה גבוה בכתב ובע""פ *תינתן עדיפות למועמדים/ות עם מוגבלויות"
