title,company,location,date,deadline,url,jobcode,campus,department,workplace_type,description,requirements
רכז/ת תקשורת ישראלית-אגף שיווק ותקשורת,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-06-28,https://huji.hunterhrms.com/job-details/?jobcode=JB-5010,JB-5010,קמפוס הר הצופים,,onsite,"•	ביצוע תחקירים וכתיבת הודעות לתקשורת אודות מחקרים בתחומי ידע רחבים.
•	הנגשת תכנים אקדמיים לציבור הרחב.
•	ליווי כנסים ואירועים והפצתם לכלי התקשורת.
•	התנהלות מול סגל האוניברסיטה וסטודנטים.
•	מענה לפניות עיתונאים.
•	סיוע בניהול רשתות חברתיות.
•	 משימות נוספות בהתאם להוראות הממונים.
דיווח לדובר/ת האוניברסיטה","•	תואר אקדמי. סטודנטים לפי שעות באוניברסיטה העברית הנמצאים בשנתם האחרונה לתואר.
•	ניסיון בדוברות/ עיתונאות/ יחסי ציבור.
•	ידע בתוכנות אופיס וכלי AI.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
• סדר וארגון, יכולת עבודה תחת לחץ וריבוי משימות.
•	סקרנות, עבודת צוות, יצירתיות ותקשורת בין אישית טובה מאוד.
•	נכונות לעבוד מעבר לשעות העבודה הרגילות, בהתאם לצרכי העבודה.
היקף:	משרה מלאה"
מנהלן/ית הוראה ותלמידים-בית הספר לרפואה- הפקולטה לרפואה,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5042,JB-5042,קמפוס עין כרם,,onsite,"•	מתן שירותים לסטודנטים, לסגל האקדמי ולסגל המנהלי בנושאי הוראה ותלמידים.
•	סיוע לסגל בית הספר לרפואה בנושאי הוראה, לימודים ובנושאים טכניים ואדמיניסטרטיביים.
•	סיוע בתיאום לו""ז מרצים על פי הנחיות ראש תחום הוראה ותלמידים.
•	סיוע בטיפול בבחינות, תיאום בחינות, עריכה והזנה במערכות ודיווח ציונים.
•	סיוע בבדיקת זכאות לתואר, סגירת תארים והפקת אישורי לימודים וגיליונות ציונים לסטודנטים.
•	סיוע בארגון טקסים, אירועים וימים פתוחים.
•	עבודה משרדית שוטפת: מענה לפניות טלפוניות ופניות בדוא""ל ממרצים וסטודנטים
•	מטלות נוספות ושוטפות בהתאם לפרויקטים השונים ולהוראות הממונים.","•	תואר אקדמי.
•	ניסיון בעבודה אדמיניסטרטיבית.
•	שליטה מלאה ביישומי Office (Excel (  ואינטרנט.
•	הכרת מערכות הוראה ותלמידים- יתרון.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	תודעת שירות גבוהה, יחסי אנוש מעולים ויכולת עבודה בצוות.
•	כושר ארגון, דייקנות ועמידה בלוחות זמנים.
•	נכונות לעבודה בשעות נוספות.
היקף:	משרה מלאה"
ממונה/ת שוויון הזדמנויות קמפוסי/ת-דיקנט הסטודנטים- היחידה לשוויון הזדמנויות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-07-06,https://huji.hunterhrms.com/job-details/?jobcode=JB-5045,JB-5045,קמפוס הר הצופים,,onsite,"•	אחריות וריכוז פעילות שוויון הזדמנויות ומניעת נשירה לסטודנטים מהחברה הכללית ומאוכלוסיות ייחודיות כגון: עולים חדשים, יוצאי אתיופיה, בוגרי החינוך החרדי, חברה ערבית ודור ראשון להשכלה.
•	גיוס, הדרכה, הכשרה, וניהול צוות היועצים בקמפוס.
•	מתן מענה אישי וייעוץ לסטודנטים.
•	אחריות על מערך החונכויות האקדמי בקמפוס.
•	אחריות על הפעלת ופיתוח פרויקטים להעצמת וקידום הסטודנטים.
•	שותפות בצוות המוביל ביחידה לשוויון הזדמנויות ודיקנט הסטודנטים.
•	תיווך ופיתוח הקשר עם המחלקות השונות באוניברסיטה.
•	איסוף נתונים וכתיבת דו""חות פנימיים וכן דו""חות לות""ת ולתורמים.
•	משימות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי וניסיון של שנתיים לפחות בייעוץ וליווי תהליכי של צעירים.
לחליפין תואר אקדמי בתחומי היעוץ או החינוך.
•	ניסיון בניהול צוות או בהדרכת צוות ייעוצי/חינוכי.
•	ניסיון בעבודה עם סטודנטים- יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	כושר ארגון, יכולת הנעת תהליכים, יכולת עבודה בצוות ויחסי אנוש מעולים.
•	נכונות לעבודה בשעות הערב ובשעות נוספות, בהתאם לצורך.
היקף:	משרה מלאה"
רכז/ת גיוס- משאבי אנוש,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,,https://huji.hunterhrms.com/job-details/?jobcode=JB-4963,JB-4963,קמפוס הר הצופים,,onsite,"ניהול תהליך גיוס מקצה לקצה לגיוס עובדים מנהליים במגוון רחב של תחומים ליחידות האוניברסיטה השונות:
•	איפיון משרות וניסוח תיאורי ודרישות תפקיד.
•	פרסום המשרות באתר האוניברסיטה, אתרי דרושים, רשתות חברתיות עם דגש על LinkedIn, כולל סורסינג.
•	הגדלת מקורות הגיוס כולל איתור קבוצות ב- Facebook וב- WhatsApp והצטרפות אליהן.
•	מיון קורות חיים, ביצוע ראיונות טלפוניים ופרונטליים וראיונות ממליצים.
•	תאום והכנת וועדות בחירה והשתתפות בהן.
•	העברת סימולציות שכר/ חוזים למועמדים שהתקבלו.
•	טיפול בסגירת משרות והוצאת מכתבי קבלה ודחייה.
•	מתן מידע למתעניינים על משרות פנויות באוניברסיטה.
•	עבודה שוטפת מול מנהלי יחידות ומנהלי כ""א באוניברסיטה.
•	השתתפות בפרויקטים כגון חבר מביא חבר, מיתוג מעסיק ועוד.
•	משימות נוספות בהתאם לדרישות הממונה.","•	תואר אקדמי. תואר בפסיכולוגיה/מדעי ההתנהגות- יתרון.
•	ניסיון בעבודה כרכז/ת גיוס ובביצוע ראיונות עומק.
•	ניסיון בגיוס ברשתות חברתיות וסורסינג.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	אדם של אנשים, בעל/ת יכולת אבחונית מעולה, יוזמה, יכולת עבודה בצוות, תודעת שירות גבוהה ודיסקרטיות.
•	כושר ביטוי מעולה בכתב ובעל פה, יכולת למידה מהירה ויכולת עבודה בריבוי משימות תוך עמידה בלוחות זמנים.
היקף: משרה מלאה"
רכז/ת אדמיניסטרטיבי/ת- בית הספר לרוקחות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,,https://huji.hunterhrms.com/job-details/?jobcode=JB-4985,JB-4985,קמפוס עין כרם,,onsite,"סיוע אדמיניסטרטיבי למנהל ולמנהלת האדמיניסטרטיבית של ביה""ס ובכלל זה:
•	טיפול בעניינים מנהליים וכספיים של יחידת הצב""מ ושל מרכזי המחקר הכוללים טיפול בהזמנות עבודה ומעקבם, הכנת דוחות כספיים ומדעיים ומעקב אחר פעילותם.
•	סיוע בהיבטים לוגיסטיים בביה""ס ובכלל זה: תחזוקה שוטפת של הבניין, הכנת תוכניות לשיפוצי מעבדות קיימות ומעבדות חוקרים נקלטים וליווי בהקמתם.
•	סיוע בתחזוקת ציוד בית הספר, הכולל ציוד מולטימדיה.
•	טיפול ומעקב אחר הזמנות רכש, ציוד, עבודה ואישור חשבונות לתשלום.
•	אחריות על  פרויקטים ואירועי ביה""ס.
•	קשר שוטף עם גורמי פנים וחוץ לרבות תיאום פגישות וביקורי אורחים מחו""ל.
•	תפעול אתר האינטרנט של ביה""ס ומסכי תצוגה.
•	טיפול בנסיעות סטודנטים וחוקרים לחו""ל.
•	ביצוע משימות נוספות ופרויקטים בהתאם להוראות הממונים.","•	תואר אקדמי/ *סטודנטים לפי שעות באוניברסיטה העברית הנמצאים בשנתם האחרונה לתואר.
•	ניסיון אדמיניסטרטיבי קודם.
•	ידע וניסיון בהנהלת חשבונות- יתרון.
•	ניסיון בעבודה עם מערכות כספים ממוחשבות  -  יתרון.
•	הכרות עם יחידות האוניברסיטה – יתרון.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	שליטה מלאה ביישומי Office ואינטרנט.
•	יכולת ארגון, יכולת עבודה בצוות, יחסי אנוש מעולים ותודעת שירות גבוהה.
היקף:	משרה מלאה."
"רכז/ת אדמיניסטרטיבי/ת- ביה""ס פדרמן למדיניות ציבורית וממשל - הפקולטה למדעי החברה",האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5069,JB-5069,קמפוס הר הצופים,,onsite,"סיוע שוטף לראש ביה""ס ולמנהל האדמיניסטרטיבי ובכלל זה:
•	קשר עם ספקים ונותני שירותים: ביצוע הזמנות רכש ותשלומים במערכת ה- SAP, מו""מ מול ספקים ונותני שירות, מעקב ותיעוד של כל תהליך הרכש, ביצוע החזר הוצאות.
•	סיוע בנושאי הוראה ותלמידים כולל דיווח ציונים וטיפול בבחינות בתאום עם מזכירות הוראה ותלמידים בפקולטה.
•	טיפול בדיווחי מלגות ופרסים בתאום עם יחידת חשבות הפקולטה.
•	סיוע בנושא תקציב ובנושאי כ""א של הסגל הזוטר.
•	עבודה משרדית שוטפת: הפצת הודעות, קביעת פגישות, כתיבת פרוטוקולים, מענה לפניות טלפוניות דוא""ל , ניהול מלאי ומחסני היחידה  ועוד.
•	טיפול בהיבטים הלוגיסטיים של פעילויות ביה""ס כגון: סמינרים מחלקתיים, כנסים, ימי עיון וסדנאות שטח ופעילויות עתידיות.
•	אחריות על אחזקת הבניין, הכיתות וטיפול ומעקב בפניות למוקד התקלות של אב""ת.
•	סיוע בשיווק תכניות ביה""ס.
•	טיפול באורחים מהארץ ומחו""ל.
•	סיוע לחוקרי ביה""ס בנושאי שימוש במערכת ה- SAP.
•	משימות נוספות בהתאם להנחיות הממונים.","•	תואר אקדמי.
•	ניסיון בעבודה אדמיניסטרטיבית.
•	ניסיון בעבודה בתחום הכספים - יתרון.
•	ניסיון בעבודה במערכות הממוחשבות של האוניברסיטה- יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט, בפרט באקסל.
•	ידיעת השפה העברית על בוריה והשפה האנגלית ברמה טובה.
•	תודעת שירות גבוהה, יחסי אנוש מעולים ויכולת עבודה בצוות.
•	כושר ארגון, דייקנות, ויכולת לעמוד במגוון משימות ובלוחות זמנים.
היקף: משרה מלאה."
טכנאי/ת מערכות- האגף לבינוי ותשתיות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-07-02,https://huji.hunterhrms.com/job-details/?jobcode=JB-4879,JB-4879,,,onsite,"•	ביצוע עבודות אחזקה וטיפול שוטף במערכות מיזוג אוויר (מזגנים מפוצלים ,מיני מרכזי, מערכות VRF, ומפוחי נחשון (פנקולים), יטאות, משאבות, מחליפי חום, מפוחים ופריטי מיזוג אוויר נוספים).
•	טיפול בחדרי חום-קור ובכלל זה טיפול ותחזוקת ציוד קירור וחימום, לרבות מערכות הסקה ומבערים מופעלים ע""י סולר/גז.
•	תחזוקת מערכות הובלת אוויר ומים, מגדלי קירור ועוד.
•	ביצוע עבודות התקנה בתחום מערכות ומיזוג אוויר.
•	בקרה ופיקוח על עבודות קבלנים בתחום, ליווי העבודות, כולל בדיקה ואישור חשבונות.
•	כל העבודות המפורטות לעיל תהיינה בתיאום עם ראש היחידה.
•	משימות נוספות בהתאם לדרישות הממונים.
•	העבודה באחד הקמפוסים בירושלים.","•	הנדסאי/טכנאי מיזוג אוויר הרשום בפנקס ההנדסאים/הטכנאים.
•	ניסיון בעבודה במערכות מיזוג אוויר (כולל מערכות מורכבות).
•	רישיון חשמלאי מוסמך– יתרון.
•	ניסיון מקצועי במערכות קירור/חימום במים – יתרון.
•	הכרת מערכות בקרה – יתרון.
•	ידע והיכרות עם יישומי Office.
•	ידיעת השפה העברית על בוריה ואנגלית טכנית ברמה טובה.
•	יחסי אנוש טובים ויכולת התמודדות עם לחץ בעבודה.
היקף:	משרה מלאה"
מתכנת/ת מודל-בית הספר להנדסה ולמדעי המחשב,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-07-02,https://huji.hunterhrms.com/job-details/?jobcode=JB-5067,JB-5067,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"•	כתיבת קוד במודל ובמערכות נוספות.
•	כתיבת ממשקים בין מערכות.
•	כתיבת קוד לתחזוקה שוטפת ועבודה מול בסיסי הנתונים.
•	עבודה מול צוותי הקורס לאיפיון ופיתוח פתרונות.
•	עבודה שותפת מול היחידה להוראת הלמידה לקידום האופציות הפדגוגיות הנדרשות.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תעודת בגרות מלאה. תואר בתחום רלוונטי – יתרון.
•	ניסיון של שלוש שנות ניסיון שנים בפיתוחFULLSTACK שפת BACKENDו JAVASCRIPT. PHP-יתרון.
•	ניסיון בכתיבת FRONTEND מול איפיון לקוח.
•	ידע בשימוש בכלי AI לתכנות.
•	ידע בעבודה ב SQL ומסדי נתונים - ידע ב- postgres יתרון.
•	ידע בעבודה עם python ושימוש ב linux - - יתרון.
•	ניסיון בעבודה מסודרת עם תהליכי פיתוח אג'לים – יתרון.
•	ניסיון בשימוש במודל כמורה או מתרגל – יתרון.
•	יכולת עבודה על מערכת קריטית מבחינת יציבות ואבטחת מידע.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה מאוד.
•	יצירתיות, למידה עצמית, עבודת צוות ועבודה מול לקוחות.
היקף:	משרה מלאה"
עובד/ת מעבדה- יחידת המיקרוסקופיה-מרכז אדמונד ולילי ספרא למדעי המוח,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-07-01,https://huji.hunterhrms.com/job-details/?jobcode=JB-5065,JB-5065,,,onsite,"•	סיוע למשתמשי היחידה בעבודה עם תוכנות מתקדמות לעיבוד תמונה, ניתוח נתונים ותוכנות מסחריות רלוונטיות.
•	פיתוח תהליכי עבודה וכלים לניתוח תמונה.
•	הטמעה של כלי תוכנה חדשים לניתוח תמונה עבור חוקרי המרכז.
•	הדרכה וליווי של חוקרים, סטודנטים ומשתמשי היחידה בשימוש במיקרוסקופים.
•	תמיכה בהכנת דגימות ובתהליכי עבודה ניסיוניים במיקרוסקופיה.
•	עבודה שוטפת מול מעבדות, חוקרים וסטודנטים במרכז.
•	משימות נוספות בהתאם להנחיות הממונים.","•	תואר ראשון באחד מהתחומים הבאים: מדעי המוח, מדעי החיים, פיזיקה או הנדסה. תואר שני- יתרון.
•	ניסיון בעיבוד וניתוח תמונה באמצעות Python, ImageJ, MATLAB או . R
•	ניסיון במיקרוסקופיית פלואורסצנציה - יתרון.
•	היכרות עם תוכנות כגון . ImageJ, QuPath, Imaris
•	היכרות עם כלים של למידת מכונה ו -DEEP LEARNING  -  AI- יתרון משמעותי.
•	עניין ונכונות לעבודה ניסיונית Hands-on וללמידת טכניקות חדשות.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	תקשורת בין אישית גבוהה, שירותיות, יכולת הדרכה ויכולת למידה עצמאית.
היקף: משרה מלאה"
ראש תחום אסיה-פסיפיק- הרשות לבינלאומיות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-06-30,https://huji.hunterhrms.com/job-details/?jobcode=JB-5064,JB-5064,קמפוס הר הצופים,,onsite,"בשנים האחרונות האוניברסיטה העברית פועלת נמרצות בפיתוח וחיזוק קשרים בינלאומיים אקדמיים עם מוסדות וגופים באזור אסיה-פסיפיק, עם מיקוד אסטרטגי בהודו, סין, סינגפור, יפן, דרום קוריאה ואוסטרליה. ייעודו המרכזי של התפקיד הוא ייזום, טיפוח וחיזוק פעילות אקדמית בינלאומית והגדלה של היקף הפעילות בהתאם ליעדים האסטרטגיים של האוניברסיטה.
•	הובלת תהליכים של יצירת התקשרויות פורמליות לקידום קשרים אקדמיים בהוראה ובמחקר ותחזוקת הסכמי שת""פ בינלאומיים קיימים בין האוניברסיטה העברית ומוסדות אקדמיים באזור אסיה-פסיפיק.
•	תמיכה בקידום גיוס של סטודנטים מאסיה.
•	ריכוז, ליווי ותמיכה בתוכניות משותפות לתארים עם מוסדות אקדמיים באסיה-פסיפיק.
•	ייזום פרויקטים של שיתוף פעולה בינלאומי, כולל תקשורת שוטפת עם שותפים בינלאומיים וגורמים שונים באוניברסיטה, הכנת חומרי רקע ודו""חות מעקב ועוד.
•	קידום ניידות בינלאומית והזדמנויות לשיתוף פעולה בינלאומי, כולל ריכוז קולות קוראים לתוכניות בינלאומיות ושיתופי פעולה מחקריים, הנגשת מידע אודות מימון ומלגות ועוד.
•	ייצוג האוניברסיטה במגעים לשותפויות עם רשויות וגופים שונים.
•	ייצוג האוניברסיטה באירועים וירידים רלוונטיים.
•	תכנון וליווי ביקורים ומשלחות.
•	משימות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי. תואר שני ו/או תואר בלימודי אסיה- יתרון.
•	ניסיון מוכח בפיתוח קשרים ושיתופי פעולה אקדמיים. קשרים עם אסיה-פסיפיק – יתרון.
•	היכרות/ניסיון במערכת השכלה הגבוהה של הודו וסין- יתרון .
•	ידיעת השפה העברית ואנגלית ברמה שפת אם. שפות אסיאתיות ברמה טובה מאוד, כולל יכולת ניסוח בכתב ובעל-פה- יתרון.
•	שליטה מלאה ביישומי Office.
•	יכולת הובלת פרויקטים והנעת אנשים, יוזמה, יחסי אנוש מצוינים ותודעת שרות גבוהה.
•	יכולת למידה עצמאית ויכולת ארגונית גבוהה.
•	נכונות ויכולת לעבודה בשעות נוספות ובלתי שגרתיות, בהתאם לצורך.
היקף:	משרה מלאה"
עובד/ת מעבדה-בית הספר לרפואה וטרינרית-חקלאות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-06-30,https://huji.hunterhrms.com/job-details/?jobcode=JB-5063,JB-5063,"הפקולטה לחקלאות, מזון וסביבה ע""ש רוברט ה. סמית ברחובות",,onsite,"•	תמיכה מקצועית ועבודה מעשית בתחומים של ביולוגיה מולקולרית, עבודה עם חומר מולקולרי, תאים, תרביות רקמה ומודלים של עכברים.
•	סיוע בניהול אדמיניסטרטיבי של המעבדה ובכלל זה הזמנת ציוד וחומרים, מעקב אחר מלאי ועבודה מול ספקים.
•	תשתיות ונהלים: אחריות על תיעוד, סדר ועמידה בנהלי בטיחות, סטריליות, תחזוקת ציוד וארגון תשתיות המחקר במעבדה.
•	מתן הדרכה ותמיכה מקצועית לסטודנטים, חניכה וליווי מקצועי שוטף של סטודנטים וחברי צוות, לרבות הוראה מעשית של שיטות עבודה, פתרון בעיות ניסוייות וסיוע בקידום פרויקטים.
•	אחריות ואכיפה של נהלי העבודה ובטיחות במעבדה.
•	כתיבת דוחות, סיכום והצגת תוצאות.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר ראשון במדעי החיים. תואר שני/שלישי- יתרון.
•	ניסיון בעבודת מעבדה.
•	ניסיון בעבודה עם תרביות רקמה. ניסיון בתרביות תאים  IPSC/ES- יתרון.
•	ניסיון מולקולרי – יתרון.
•	ניסיון בעבודה עם חיות מעבדה - יתרון
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יכולת הדרכה, יוזמה, יחסי אנוש מעולים, יכולת עבודה בצוות ויכולת למידה.
היקף:	חצי משרה"
עובד/ת מקצועי/ת – אחזקת מבנים- האגף לבינוי ותשתיות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5018,JB-5018,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"•	ביצוע עבודות תחזוקה כלליות.
•	ביצוע עבודות בינוי קלות בקמפוס (תיקוני צבע, עבודות גבס, חיפויים וכיו""ב).
•	טיפול ומענה לתקלות שבר בתחומים שונים: פרזול, נגרות, מסגרות קלה.
•	ביצוע התקנות קטנות בהתאם לדרישות המזמין ובכפוף לנהלי העבודה.
•	אחריות על תחזוקת השטחים הפתוחים בקמפוס (גדרות ומעקות, מחסומים, ריהוט חוץ, ניקוזים, שילוט, פחי אשפה וכיו""ב).
•	תחזוקת מגרשי החנייה בקמפוס לרבות סימון, ניקיון, תמרורים, שערים ועוד.
•	טיפול בקריאות בתחומי האחריות הנ""ל (כרטיסי שבר ממוקד התקלות) לרבות סגירת הכרטיסים בגמר הטיפול בתקלה.
•	משימות נוספות בהתאם לדרישות הממונה.
•	העבודה בקמפוס אדמונד י. ספרא, גבעת רם.","•	12 שנות לימוד.
•	כישורים באחד או יותר מהתחומים הבאים: תחזוקת מבנים, מסגרות, זגגות, נגרות, מנעולנות.
•	ניסיון מקצועי של שנתיים לפחות.
•	ידע בתחום המיזוג-  יתרון.
•	ידיעת השפה העברית על בוריה.
•	הכרות עם יישומי Office.
•	יחסי אנוש טובים וכושר ארגון.
•	נכונות לעבודה בשעות בלתי שגרתיות בתקופות לחץ.
היקף: משרה מלאה."
מנהלן/ית הוראה ותלמידים- הפקולטה למשפטים,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-06-28,https://huji.hunterhrms.com/job-details/?jobcode=JB-4935,JB-4935,קמפוס הר הצופים,,onsite,"•	ריכוז וטיפול בפניות תלמידי בוגר ובכלל זה: סיוע ברישום לקורסים, מתן מידע על תכנית הלימודים, הנפקת אישורים לראיונות ולהתמחות ועוד.
•	קבלת קהל ומתן מידע לסטודנטים בנושאי הוראה ותלמידים.
•	טיפול והכנסת שאלוני בחינות למערכת מודל בחינות.
•	אישור ציוני קורסי בחירה וסמינרים במערכת האורביט, כולל ניהול בקשות להארכת זמן וטיפול בערעורים.
•	מעקב אחר התקדמות הסטודנטים בהתאם לדרישות התואר
•	ריכוז פניות ותמיכה במערכת האורביט מול גורמים אחרים במזכירויות החוגים של משפטים וקרימינולוגיה
•	עבודה משרדית שוטפת במזכירות תלמידים: מענה לפניות טלפוניות ופניות בדוא""ל ממרצים וסטודנטים והפקת דוחות נתונים.
•	סיוע בארגון טקסים ואירועים של הפקולטה.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי.
•	ניסיון בעבודה בנושאי הוראה ותלמידים - יתרון.
•	ניסיון בעבודה עם מערכות ממוחשבות של האוניברסיטה (אורביט ומודל) - יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט, בפרט ב- Excel.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יכולת עבודה בצוות, תודעת שירות גבוהה, כושר ארגון ועמידה בלוח זמנים.
היקף:  משרה מלאה"
עובד/ת מעבדה-מרכז אדמונד ולילי ספרא למדעי המוח,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,2026-06-28,https://huji.hunterhrms.com/job-details/?jobcode=JB-5061,JB-5061,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"•	תכנון, ביצוע והיערכות לניסויים כולל הכנת חומרים.
•	השתתפות בטיפול השוטף בבעלי חיים, עבודה עם בית החיות.
•	מתן הדרכה ותמיכה מקצועית לסטודנטים.
•	סיוע בניהול אדמיניסטרטיבי של המעבדה ובכלל זה הזמנת ציוד וחומרים, מעקב אחר מלאי ועבודה מול ספקים.
•	אחריות על ניהול כל התקציבים במעבדה, ארגון המלגות.
•	אחריות ואכיפה של נהלי העבודה והבטיחות במעבדה.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר ראשון במדעי החיים/ טבע/ מוח. תואר שני בתחום רלוונטי - יתרון.
•	ניסיון בעבודת מעבדה.
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יכולת הדרכה, יוזמה, יחסי אנוש מעולים, יכולת עבודה בצוות ויכולת למידה.
היקף:	75%  משרה"
"עובד/ת מעבדה- היחידה לציוד בין- מחלקתי- הפקולטה לחקלאות, מזון וסביבה ע""ש רוברט ה. סמית",האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5060,JB-5060,"הפקולטה לחקלאות, מזון וסביבה ע""ש רוברט ה. סמית ברחובות",,onsite,"•	תפעול, תחזוקה ויישום שיטות אנליטיות במערכות LC MS, GC MS, HPLC  ומכשירי MS  מתקדמים נוספים.
•	פיתוח ואופטימיזציה של שיטות אנליטיות בהתאם לצורכי חוקרים ויחידות מחקר.
•	סיוע בניהול האדמיניסטרטיבי של המעבדה הכולל מעקב אחר מלאי וביצוע הזמנות ציוד ועבודה מול ספקים.
•	הכנת דגימות לניתוח: מיצוי, ניקוי, ריכוז ושיטות הכנה מתקדמות.
•	ניתוח נתונים, עיבוד תוצאות, כתיבת דוחות מקצועיים והצגת ממצאים.
•	הדרכה ומתן תמיכה מקצועית לחוקרים ולסטודנטים במעבדה.
•	עבודה בסביבה מחקרית רב תחומית תוך הקפדה על איכות, דיוק ועמידה בסטנדרטים מקצועיים גבוהים.","•	תואר שני בבכימיה או ביוכימיה  או תחום רלוונטי. דוקטורט PhD))- יתרון.
•	ניסיון מעשי בהפעלת מערכות  Mass Spectrometr (יון כרומטוגרף ,GC MS  MS-LC ו HPLC).
•	ניסיון בהכנת דגימות מורכבות ובשיטות אנליטיות מתקדמות.
•	ידע נרחב במטבולומיקה, כולל עבודה עם פרופילים מטבוליים, זיהוי מטבוליטים וניתוח נתונים.
•	יכולת גבוהה בניתוח נתונים, עיבוד תוצאות וכתיבת דוחות.
•	שליטה בתוכנות עיבוד נתוני MS כגון:, Xcalibur, MassHunter   או דומות.
•	שליטה מלאה ביישומי office ואינטרנט.
•	ידיעת השפה העברית על בוריה והשפה האנגלית ברמה טובה.
•	יחסי אנוש טובים, דייקנות, כושר ארגון וסדר ויכולת עבודה בצוות.
היקף:	משרה מלאה."
עוזר/ת לראשת המדור להכשרה מקצועית ומעורבות חברתית- בית הספר לעבודה סוציאלית ולרווחה חברתית,האוניברסיטה העברית בירושלים,ירושלים,2026-06-25,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5030,JB-5030,קמפוס הר הצופים,,onsite,"•	ריכוז התוכנית למעורבות החברתית ובכלל זה: תפעול מקצועי של התוכנית, גיוס מדריכים, הדרכה וליווי שוטף של המדריכים והמדריכות, ניהול קשר מול ארגונים חיצוניים וביצוע שיבוצי סטודנטים.
•	השתתפות בהובלה של תהליכים ארגוניים במדור.
•	ניהול יומן פגישות דינמי.
•	ריכוז והפקה של אירועי המדור וימי שיא.
•	ריכוז נתונים במערכות הממוחשבות, מעקב ובקרה אחר תהליכי הערכה ומשוב וניטור איכות ההדרכה.
•	עבודה שוטפת ותיאום מול רכזות המרכזים, מדריכים וגורמי פנים וחוץ באוניברסיטה.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי . תואר בעבודה סוציאלית- יתרון.
•	ניסיון קודם בעבודה אדמיניסטרטיבית.
•	ניסיון בהדרכה וליווי צוותים -יתרון.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	שליטה מלאה ביישומי Office , אינטרנט ויכולת למידה של מערכות חדשות.
•	יחסי אנוש מעולים, תודעת שירות גבוהה ויכולת עבודה בצוות.
•	יוזמה, דייקנות, אחריות אישית ויכולת הובלת תהליכים עצמאית.
היקף:	חצי משרה."
